timestamp,date,tic,day,open,high,low,close,volume
680,2019-09-17,ETHUSDT,1,197.23,215.13,195.74,207.84,715863.2262
681,2019-09-18,BNBUSDT,2,21.0302,23.17,20.9442,22.2018,3303465.14
681,2019-09-18,BTCUSDT,2,10187.48,10258.02,10100.0,10156.99,24250.249303
681,2019-09-18,ETHUSDT,2,207.85,217.27,207.66,210.21,539028.51013
682,2019-09-19,BNBUSDT,3,22.2018,22.4383,20.0022,21.5376,1611944.94
682,2019-09-19,BTCUSDT,3,10156.41,10325.0,9653.0,10244.29,44826.282579
682,2019-09-19,ETHUSDT,3,210.27,223.94,202.3,220.24,844358.82155
683,2019-09-20,BNBUSDT,4,21.5281,21.5764,20.9005,21.2695,1390566.5
683,2019-09-20,BTCUSDT,4,10243.7,10281.0,10061.39,10168.59,25088.491069
683,2019-09-20,ETHUSDT,4,220.26,221.54,212.05,218.03,437804.12669
684,2019-09-21,BNBUSDT,5,21.2741,21.4494,20.8096,20.9666,1127512.7
684,2019-09-21,BTCUSDT,5,10167.92,10176.7,9900.0,9986.39,20544.175196
684,2019-09-21,ETHUSDT,5,218.01,221.5,213.2,215.05,417891.5242
685,2019-09-22,BNBUSDT,6,20.9732,20.9912,20.0,20.3602,972362.63
685,2019-09-22,BTCUSDT,6,9985.15,10089.0,9853.97,10028.87,22049.275256
685,2019-09-22,ETHUSDT,6,215.04,215.61,206.1,211.2,445388.94787
686,2019-09-23,BNBUSDT,0,20.364,20.364,19.1614,19.3228,1094670.56
686,2019-09-23,BTCUSDT,0,10028.05,10049.99,9615.77,9702.25,31937.232356
686,2019-09-23,ETHUSDT,0,211.2,211.68,198.65,201.29,392437.07084
687,2019-09-24,BNBUSDT,1,19.3127,19.5,14.5,15.8249,2718637.43
687,2019-09-24,BTCUSDT,1,9702.2,9794.99,7800.0,8493.14,94007.345203
687,2019-09-24,ETHUSDT,1,201.25,202.98,150.03,165.81,1478218.82714
688,2019-09-25,BNBUSDT,2,15.824,16.4882,14.8945,16.0321,1826023.89
688,2019-09-25,BTCUSDT,2,8497.55,8730.0,8215.64,8430.05,60783.892258
688,2019-09-25,ETHUSDT,2,165.72,174.85,161.88,169.96,879001.46213
689,2019-09-26,BNBUSDT,3,16.0138,16.4,14.2555,15.2212,1807568.44
689,2019-09-26,BTCUSDT,3,8430.05,8465.99,7750.0,8063.73,67930.853749
689,2019-09-26,ETHUSDT,3,169.96,171.01,152.11,165.92,779942.17148
690,2019-09-27,BNBUSDT,4,15.2113,15.777,14.7,15.6666,1435874.03
690,2019-09-27,BTCUSDT,4,8063.49,8265.0,7852.15,8177.91,43882.924625
690,2019-09-27,ETHUSDT,4,165.92,176.72,161.03,173.79,634932.96707
691,2019-09-28,BNBUSDT,5,15.6666,15.8729,15.2911,15.7346,1098737.85
691,2019-09-28,BTCUSDT,5,8177.47,8315.0,8001.09,8198.81,34473.605165
691,2019-09-28,ETHUSDT,5,173.83,175.49,168.0,173.49,521775.46593
692,2019-09-29,BNBUSDT,6,15.7335,15.7953,14.8018,15.1999,965380.71
692,2019-09-29,BTCUSDT,6,8199.38,8229.13,7890.0,8043.82,31544.211388
692,2019-09-29,ETHUSDT,6,173.5,174.5,164.12,169.24,410855.12176
693,2019-09-30,BNBUSDT,0,15.187,15.8506,14.62,15.8349,1129249.13
693,2019-09-30,BTCUSDT,0,8043.04,8337.26,7710.0,8289.34,55865.48726
693,2019-09-30,ETHUSDT,0,169.26,181.24,165.01,180.85,580295.3997
694,2019-10-01,BNBUSDT,1,15.8493,16.28,15.6295,15.8563,1180092.08
694,2019-10-01,BTCUSDT,1,8289.97,8500.0,8173.05,8292.44,43479.58742
694,2019-10-01,ETHUSDT,1,180.89,185.53,173.19,175.66,609972.52717
695,2019-10-02,BNBUSDT,2,15.8689,15.8892,15.5,15.8742,950491.27
695,2019-10-02,BTCUSDT,2,8292.67,8373.91,8151.22,8359.94,26243.386644
695,2019-10-02,ETHUSDT,2,175.65,181.29,173.65,180.24,348268.1162
696,2019-10-03,BNBUSDT,3,15.89,15.929,15.25,15.6377,904724.95
696,2019-10-03,BTCUSDT,3,8360.0,8393.0,8060.0,8223.96,30488.284058
696,2019-10-03,ETHUSDT,3,180.24,180.72,169.55,174.69,354756.78478
697,2019-10-04,BNBUSDT,4,15.6489,15.82,15.21,15.6133,858010.95
697,2019-10-04,BTCUSDT,4,8224.43,8232.41,8005.0,8137.13,26476.330404
697,2019-10-04,ETHUSDT,4,174.71,178.98,170.74,175.55,333897.63876
698,2019-10-05,BNBUSDT,5,15.6028,15.7794,15.3644,15.6869,815215.74
698,2019-10-05,BTCUSDT,5,8137.09,8183.41,8012.98,8126.19,21907.615564
698,2019-10-05,ETHUSDT,5,175.55,176.71,172.02,176.25,278488.61771
699,2019-10-06,BNBUSDT,6,15.6866,15.7299,14.9,15.0688,821939.84
699,2019-10-06,BTCUSDT,6,8127.55,8153.87,7785.0,7854.25,34676.104049
699,2019-10-06,ETHUSDT,6,176.23,177.04,167.68,170.1,314932.39629
700,2019-10-07,BNBUSDT,0,15.0655,16.128,14.8555,16.0255,1138453.45
700,2019-10-07,BTCUSDT,0,7855.3,8299.92,7762.0,8190.09,52202.072297
700,2019-10-07,ETHUSDT,0,170.08,182.32,168.68,179.85,496523.48038
701,2019-10-08,BNBUSDT,1,16.0255,16.4007,15.7959,16.0213,992060.4
701,2019-10-08,BTCUSDT,1,8190.82,8325.0,8088.75,8168.39,35452.657423
701,2019-10-08,ETHUSDT,1,179.88,184.87,177.0,180.6,400832.37828
702,2019-10-09,BNBUSDT,2,16.0206,17.9999,15.8829,17.7177,2825143.73
702,2019-10-09,BTCUSDT,2,8170.79,8670.0,8115.0,8560.74,55038.704378
702,2019-10-09,ETHUSDT,2,180.61,195.53,178.96,192.62,562506.82189
703,2019-10-10,BNBUSDT,3,17.7089,17.918,17.031,17.5288,1785750.54
703,2019-10-10,BTCUSDT,3,8562.15,8644.0,8414.52,8558.03,39137.946167
703,2019-10-10,ETHUSDT,3,192.61,194.2,186.88,191.14,436588.58452
704,2019-10-11,BNBUSDT,4,17.5328,17.7,16.51,16.5666,1477611.99
704,2019-10-11,BTCUSDT,4,8557.82,8779.51,8212.38,8258.5,50405.284418
704,2019-10-11,ETHUSDT,4,191.18,196.65,179.41,180.72,621693.63125
705,2019-10-12,BNBUSDT,5,16.5666,17.4868,16.5059,17.17,1405695.82
705,2019-10-12,BTCUSDT,5,8257.95,8400.0,8250.0,8300.09,21339.334098
705,2019-10-12,ETHUSDT,5,180.65,184.64,177.59,179.68,290415.22038
706,2019-10-13,BNBUSDT,6,17.1666,18.7699,17.111,18.256,2233894.43
706,2019-10-13,BTCUSDT,6,8301.98,8451.37,8160.0,8275.01,27840.739953
706,2019-10-13,ETHUSDT,6,179.65,184.95,178.52,180.99,247589.23231
707,2019-10-14,BNBUSDT,0,18.256,18.6275,17.8511,18.4376,1643019.36
707,2019-10-14,BTCUSDT,0,8275.24,8388.85,8203.0,8348.2,29810.663253
707,2019-10-14,ETHUSDT,0,180.98,187.54,180.43,186.72,279732.84612
708,2019-10-15,BNBUSDT,1,18.4389,19.17,18.1,18.5643,2919838.62
708,2019-10-15,BTCUSDT,1,8346.86,8403.0,8090.0,8159.29,32773.062476
708,2019-10-15,ETHUSDT,1,186.7,188.37,175.96,180.49,405466.38109
709,2019-10-16,BNBUSDT,2,18.56,18.647,17.3627,17.7401,1818495.34
709,2019-10-16,BTCUSDT,2,8159.3,8181.16,7917.0,7991.74,34733.593966
709,2019-10-16,ETHUSDT,2,180.52,181.44,171.81,174.47,347764.93459
710,2019-10-17,BNBUSDT,3,17.7504,18.8346,17.562,18.5188,1889272.66
710,2019-10-17,BTCUSDT,3,7995.02,8124.92,7929.03,8070.58,29656.949158
710,2019-10-17,ETHUSDT,3,174.52,178.96,172.61,177.16,298795.8198
711,2019-10-18,BNBUSDT,4,18.5205,18.7501,17.6733,18.2188,1428262.33
711,2019-10-18,BTCUSDT,4,8070.71,8115.0,7816.01,7947.01,31353.181416
711,2019-10-18,ETHUSDT,4,177.17,177.44,168.66,172.74,319602.48508
712,2019-10-19,BNBUSDT,5,18.2188,18.4444,17.8575,18.2229,1457873.52
712,2019-10-19,BTCUSDT,5,7946.89,8098.1,7866.92,7948.01,26627.889388
712,2019-10-19,ETHUSDT,5,172.78,174.98,169.44,171.79,296918.73026
713,2019-10-20,BNBUSDT,6,18.2189,18.58,17.7152,18.4997,1696662.02
713,2019-10-20,BTCUSDT,6,7949.87,8297.0,7870.0,8223.35,34286.452654
713,2019-10-20,ETHUSDT,6,171.84,176.88,169.21,175.22,299141.07152
714,2019-10-21,BNBUSDT,0,18.4897,18.5171,17.91,18.2551,1497277.47
714,2019-10-21,BTCUSDT,0,8223.35,8333.0,8142.03,8197.27,30448.679539
714,2019-10-21,ETHUSDT,0,175.18,177.9,171.59,173.98,270608.51385
715,2019-10-22,BNBUSDT,1,18.2534,18.8,18.0692,18.2286,1820100.14
715,2019-10-22,BTCUSDT,1,8197.28,8297.99,8000.0,8020.0,34651.828663
715,2019-10-22,ETHUSDT,1,174.0,175.04,170.3,171.2,255429.41624
716,2019-10-23,BNBUSDT,2,18.2581,18.27,16.1213,16.6796,1846223.72
716,2019-10-23,BTCUSDT,2,8020.06,8047.59,7300.0,7466.62,63897.457098
716,2019-10-23,ETHUSDT,2,171.19,171.49,153.45,162.35,746955.09806
717,2019-10-24,BNBUSDT,3,16.6798,17.0987,16.31,16.9194,1244966.99
717,2019-10-24,BTCUSDT,3,7468.47,7503.68,7337.99,7412.41,32714.383265
717,2019-10-24,ETHUSDT,3,162.35,163.72,158.72,160.38,387310.83766
718,2019-10-25,BNBUSDT,4,16.9194,19.111,16.7516,18.6188,2887081.78
718,2019-10-25,BTCUSDT,4,7412.41,8799.0,7361.0,8655.02,90748.218174
718,2019-10-25,ETHUSDT,4,160.39,187.78,160.25,181.5,904832.86059
719,2019-10-26,BNBUSDT,5,18.6189,19.7653,18.0308,18.9501,3135045.71
719,2019-10-26,BTCUSDT,5,8655.88,10370.0,8470.38,9230.0,162588.585413
719,2019-10-26,ETHUSDT,5,181.53,197.74,173.8,179.49,1211737.43684
720,2019-10-27,BNBUSDT,6,18.9311,19.63,18.4744,19.2888,2293853.06
720,2019-10-27,BTCUSDT,6,9230.0,9794.98,9074.34,9529.93,93833.541604
720,2019-10-27,ETHUSDT,6,179.42,188.7,176.22,183.75,724423.40525
721,2019-10-28,BNBUSDT,0,19.2938,21.15,19.26,19.939,2713065.62
721,2019-10-28,BTCUSDT,0,9528.23,9902.1,9160.0,9205.14,80174.217323
721,2019-10-28,ETHUSDT,0,183.84,189.48,180.35,181.72,582179.44545
722,2019-10-29,BNBUSDT,1,19.9379,21.2378,19.81,20.7452,2298554.91
722,2019-10-29,BTCUSDT,1,9204.45,9550.0,9072.0,9407.62,64158.462446
722,2019-10-29,ETHUSDT,1,181.67,192.74,181.26,190.46,529964.5054
723,2019-10-30,BNBUSDT,2,20.73,20.7975,19.1076,20.052,1822916.43
723,2019-10-30,BTCUSDT,2,9407.62,9409.84,9001.01,9154.72,55241.786434
723,2019-10-30,ETHUSDT,2,190.45,191.71,179.28,183.13,537770.43056
724,2019-10-31,BNBUSDT,3,20.05,20.37,19.3529,19.9099,1679420.04
724,2019-10-31,BTCUSDT,3,9154.02,9405.0,8913.0,9140.85,54376.024902
724,2019-10-31,ETHUSDT,3,183.14,185.27,177.66,182.18,410969.86104
725,2019-11-01,BNBUSDT,4,19.9087,20.0399,19.6424,19.9999,1305053.67
725,2019-11-01,BTCUSDT,4,9140.86,9279.0,9030.0,9231.61,43594.814115
725,2019-11-01,ETHUSDT,4,182.19,184.5,177.02,182.85,331519.76963
726,2019-11-02,BNBUSDT,5,19.9999,20.3,19.96,20.1745,1605037.27
726,2019-11-02,BTCUSDT,5,9231.4,9373.74,9186.21,9289.52,28923.060828
726,2019-11-02,ETHUSDT,5,182.86,186.0,181.53,182.91,179864.39739
727,2019-11-03,BNBUSDT,6,20.1847,20.39,19.8053,20.1874,1331174.6
727,2019-11-03,BTCUSDT,6,9289.85,9362.57,9066.14,9194.71,27894.378279
727,2019-11-03,ETHUSDT,6,182.9,184.7,178.95,181.54,232621.52147
728,2019-11-04,BNBUSDT,0,20.1725,20.88,20.0285,20.6139,1642901.21
728,2019-11-04,BTCUSDT,0,9196.46,9513.68,9115.84,9393.35,45894.456277
728,2019-11-04,ETHUSDT,0,181.53,188.64,180.36,185.71,321175.29134
729,2019-11-05,BNBUSDT,1,20.6139,20.89,20.32,20.6588,1435739.44
729,2019-11-05,BTCUSDT,1,9392.4,9454.95,9175.76,9308.66,45935.873665
729,2019-11-05,ETHUSDT,1,185.71,192.51,182.22,188.68,389668.6472
730,2019-11-06,BNBUSDT,2,20.6621,20.9399,20.4408,20.7,1304183.99
730,2019-11-06,BTCUSDT,2,9307.73,9440.91,9250.01,9339.05,37336.170372
730,2019-11-06,ETHUSDT,2,188.65,195.09,187.72,191.16,343219.9224
731,2019-11-07,BNBUSDT,3,20.6993,20.849,19.91,20.4208,1034081.11
731,2019-11-07,BTCUSDT,3,9339.16,9375.0,9101.0,9216.2,39117.470853
731,2019-11-07,ETHUSDT,3,191.16,192.27,184.59,186.68,309882.08206
732,2019-11-08,BNBUSDT,4,20.4342,20.5164,19.2609,19.646,1087142.07
732,2019-11-08,BTCUSDT,4,9214.0,9261.0,8696.0,8773.73,62107.289243
732,2019-11-08,ETHUSDT,4,186.67,188.26,181.41,183.74,365029.75027
733,2019-11-09,BNBUSDT,5,19.646,19.9632,19.4626,19.6999,886139.1
733,2019-11-09,BTCUSDT,5,8773.74,8880.0,8724.88,8809.41,29469.481405
733,2019-11-09,ETHUSDT,5,183.71,185.79,182.63,184.89,192073.38044
734,2019-11-10,BNBUSDT,6,19.7042,20.6,19.6694,20.4333,1289880.02
734,2019-11-10,BTCUSDT,6,8809.18,9147.19,8750.0,9039.47,34422.029797
734,2019-11-10,ETHUSDT,6,184.86,191.58,183.3,188.96,274940.53448
735,2019-11-11,BNBUSDT,0,20.4323,20.6277,19.7497,20.0888,1002832.24
735,2019-11-11,BTCUSDT,0,9040.16,9072.32,8618.68,8733.27,44888.053545
735,2019-11-11,ETHUSDT,0,188.96,190.19,184.06,184.98,255579.93429
736,2019-11-12,BNBUSDT,1,20.0977,20.9798,19.9443,20.9798,1236966.44
736,2019-11-12,BTCUSDT,1,8733.36,8888.0,8567.6,8821.94,40366.629471
736,2019-11-12,ETHUSDT,1,184.98,187.65,182.41,187.09,256782.63119
737,2019-11-13,BNBUSDT,2,20.9797,21.8,20.68,21.3846,1369703.62
737,2019-11-13,BTCUSDT,2,8821.91,8844.99,8702.0,8777.12,26810.116918
737,2019-11-13,ETHUSDT,2,187.09,189.66,185.3,188.11,197273.84001
738,2019-11-14,BNBUSDT,3,21.3883,21.6492,20.7111,21.3166,1177736.52
738,2019-11-14,BTCUSDT,3,8777.54,8800.0,8582.6,8646.68,33468.468961
738,2019-11-14,ETHUSDT,3,188.07,188.72,183.34,184.92,245505.29971
739,2019-11-15,BNBUSDT,4,21.3165,21.3353,19.9614,20.2735,1367539.25
739,2019-11-15,BTCUSDT,4,8646.38,8790.0,8400.0,8471.73,46087.417751
739,2019-11-15,ETHUSDT,4,184.93,186.7,177.67,180.0,407466.78964
740,2019-11-16,BNBUSDT,5,20.2871,20.5999,19.9,20.1631,1001272.54
740,2019-11-16,BTCUSDT,5,8471.62,8543.0,8400.0,8491.02,20902.299752
740,2019-11-16,ETHUSDT,5,179.99,183.46,179.3,182.37,172801.52576
741,2019-11-17,BNBUSDT,6,20.1641,20.4359,19.75,20.194,1154323.15
741,2019-11-17,BTCUSDT,6,8490.74,8635.0,8350.68,8502.4,27009.037082
741,2019-11-17,ETHUSDT,6,182.37,186.09,180.0,183.82,198892.4372
742,2019-11-18,BNBUSDT,0,20.1889,20.1916,18.6,19.0817,1370495.1
742,2019-11-18,BTCUSDT,0,8502.87,8503.52,8060.0,8187.17,43017.69094
742,2019-11-18,ETHUSDT,0,183.82,184.06,175.01,178.2,293551.23632
743,2019-11-19,BNBUSDT,1,19.0817,19.28,18.08,18.4997,1218553.06
743,2019-11-19,BTCUSDT,1,8186.5,8218.63,8003.0,8133.64,43556.061025
743,2019-11-19,ETHUSDT,1,178.2,178.52,172.65,175.94,275886.6411
744,2019-11-20,BNBUSDT,2,18.4999,18.7494,17.7738,18.0826,1209633.01
744,2019-11-20,BTCUSDT,2,8133.83,8264.29,8038.4,8098.01,32466.23098
744,2019-11-20,ETHUSDT,2,175.93,177.41,173.5,174.72,216315.93309
745,2019-11-21,BNBUSDT,3,18.0827,18.2399,16.34,16.7985,1724139.73
745,2019-11-21,BTCUSDT,3,8098.56,8134.73,7500.0,7627.74,58418.780261
745,2019-11-21,ETHUSDT,3,174.75,175.85,157.26,161.01,473895.92992
746,2019-11-22,BNBUSDT,4,16.7986,17.2798,14.2846,15.485,3361932.03
746,2019-11-22,BTCUSDT,4,7627.79,7750.0,6790.0,7268.23,126603.140259
746,2019-11-22,ETHUSDT,4,161.02,162.79,138.0,149.56,977977.23794
747,2019-11-23,BNBUSDT,5,15.4875,16.3483,14.957,16.232,1941371.46
747,2019-11-23,BTCUSDT,5,7268.23,7344.48,7080.01,7311.57,50449.894755
747,2019-11-23,ETHUSDT,5,149.55,154.33,146.11,151.84,369721.0996
748,2019-11-24,BNBUSDT,6,16.2321,16.506,14.9,14.9964,2155053.88
748,2019-11-24,BTCUSDT,6,7311.1,7330.39,6861.0,6903.28,67890.206483
748,2019-11-24,ETHUSDT,6,151.84,152.86,138.62,139.96,352319.21558
749,2019-11-25,BNBUSDT,0,15.0152,15.76,13.88,15.1457,3066863.34
749,2019-11-25,BTCUSDT,0,6900.23,7377.69,6515.0,7109.57,119645.735197
749,2019-11-25,ETHUSDT,0,139.99,151.5,131.45,145.69,749675.41303
750,2019-11-26,BNBUSDT,1,15.1466,15.89,14.9382,15.3564,1658330.79
750,2019-11-26,BTCUSDT,1,7109.99,7340.0,7017.48,7156.14,65722.39769
750,2019-11-26,ETHUSDT,1,145.81,149.97,143.37,147.47,354023.04298
751,2019-11-27,BNBUSDT,2,15.3565,16.2255,14.5811,16.0888,2414012.37
751,2019-11-27,BTCUSDT,2,7154.75,7655.0,6840.0,7508.52,92452.87349
751,2019-11-27,ETHUSDT,2,147.47,155.54,140.84,152.62,564796.4284
752,2019-11-28,BNBUSDT,3,16.0888,16.1899,15.4404,15.5333,1619471.91
752,2019-11-28,BTCUSDT,3,7507.9,7643.0,7360.0,7419.49,56933.981109
752,2019-11-28,ETHUSDT,3,152.61,154.63,149.09,150.72,317714.56326
753,2019-11-29,BNBUSDT,4,15.5255,16.2998,15.4692,16.2281,2034467.97
753,2019-11-29,BTCUSDT,4,7418.52,7850.0,7362.3,7739.68,60745.300873
753,2019-11-29,ETHUSDT,4,150.69,157.6,150.23,154.57,328712.25558
754,2019-11-30,BNBUSDT,5,16.2281,16.2765,15.4501,15.7118,1435716.21
754,2019-11-30,BTCUSDT,5,7740.99,7810.0,7441.0,7541.89,46989.433619
754,2019-11-30,ETHUSDT,5,154.54,155.25,149.7,151.37,226863.41299
755,2019-12-01,BNBUSDT,6,15.703,15.7139,14.8,15.4297,1232843.2
755,2019-12-01,BTCUSDT,6,7540.63,7541.85,7210.0,7390.89,60769.342313
755,2019-12-01,ETHUSDT,6,151.43,152.49,145.79,150.73,344178.14088
756,2019-12-02,BNBUSDT,0,15.4287,15.62,15.019,15.1288,1205508.52
756,2019-12-02,BTCUSDT,0,7391.5,7420.56,7151.1,7294.28,46330.25604
756,2019-12-02,ETHUSDT,0,150.72,151.42,146.71,148.65,233839.0973
757,2019-12-03,BNBUSDT,1,15.1394,15.4255,15.0475,15.2542,1260422.82
757,2019-12-03,BTCUSDT,1,7294.42,7400.0,7241.35,7292.71,33149.477487
757,2019-12-03,ETHUSDT,1,148.66,149.93,145.77,147.17,196329.22503
758,2019-12-04,BNBUSDT,2,15.2545,15.88,14.8275,15.1,1491335.52
758,2019-12-04,BTCUSDT,2,7292.71,7750.0,7067.0,7194.32,83153.701586
758,2019-12-04,ETHUSDT,2,147.19,151.98,143.15,145.38,434490.46521
759,2019-12-05,BNBUSDT,3,15.1254,15.72,14.806,15.6555,1705007.77
759,2019-12-05,BTCUSDT,3,7194.59,7485.0,7150.0,7389.0,59306.678855
759,2019-12-05,ETHUSDT,3,145.45,149.02,143.64,148.1,299073.53972
760,2019-12-06,BNBUSDT,4,15.6532,15.7498,15.3,15.6666,1427720.75
760,2019-12-06,BTCUSDT,4,7389.0,7590.03,7305.0,7527.47,48189.087944
760,2019-12-06,ETHUSDT,4,148.11,149.77,145.74,148.45,220674.68581
761,2019-12-07,BNBUSDT,5,15.657,15.8199,15.519,15.6067,1249702.29
761,2019-12-07,BTCUSDT,5,7527.8,7619.62,7470.16,7488.21,31498.684173
761,2019-12-07,ETHUSDT,5,148.46,149.49,146.85,147.14,140471.68588
762,2019-12-08,BNBUSDT,6,15.6066,15.72,15.3496,15.6121,1097781.57
762,2019-12-08,BTCUSDT,6,7487.31,7564.0,7374.86,7510.11,29856.897631
762,2019-12-08,ETHUSDT,6,147.16,151.62,146.11,150.44,205301.6026
763,2019-12-09,BNBUSDT,0,15.5947,15.799,15.1838,15.3284,959668.49
763,2019-12-09,BTCUSDT,0,7510.11,7650.0,7273.0,7338.64,46621.887493
763,2019-12-09,ETHUSDT,0,150.44,151.19,146.56,147.38,243775.99249
764,2019-12-10,BNBUSDT,1,15.3284,15.3454,14.6,14.8088,1002642.2
764,2019-12-10,BTCUSDT,1,7338.64,7407.6,7157.1,7224.13,49723.76214
764,2019-12-10,ETHUSDT,1,147.4,148.57,143.81,145.56,203215.84937
765,2019-12-11,BNBUSDT,2,14.8004,14.9984,14.6,14.78,803255.65
765,2019-12-11,BTCUSDT,2,7224.15,7275.5,7125.66,7210.0,30093.091944
765,2019-12-11,ETHUSDT,2,145.53,146.34,142.12,143.39,157843.10484
766,2019-12-12,BNBUSDT,3,14.78,14.8495,14.35,14.7238,740743.5
766,2019-12-12,BTCUSDT,3,7210.0,7295.0,7080.3,7198.08,42288.600932
766,2019-12-12,ETHUSDT,3,143.41,145.85,139.24,144.87,261615.30437
767,2019-12-13,BNBUSDT,4,14.7165,14.9775,14.66,14.8555,883903.56
767,2019-12-13,BTCUSDT,4,7197.76,7309.05,7190.76,7258.48,27609.873795
767,2019-12-13,ETHUSDT,4,144.87,146.0,142.8,144.8,160695.18556
768,2019-12-14,BNBUSDT,5,14.8555,15.0,14.1629,14.3888,841053.92
768,2019-12-14,BTCUSDT,5,7257.37,7271.77,7012.0,7064.05,29561.985967
768,2019-12-14,ETHUSDT,5,144.8,145.07,141.18,141.79,126232.59201
769,2019-12-15,BNBUSDT,6,14.3887,14.493,14.1361,14.3949,786545.74
769,2019-12-15,BTCUSDT,6,7064.14,7200.3,7008.35,7118.59,26395.778137
769,2019-12-15,ETHUSDT,6,141.79,144.12,139.92,142.46,151189.65877
770,2019-12-16,BNBUSDT,0,14.3946,14.4356,13.258,13.4544,1130101.43
770,2019-12-16,BTCUSDT,0,7119.6,7150.0,6836.0,6891.72,43863.993059
770,2019-12-16,ETHUSDT,0,142.46,142.72,127.93,132.73,471018.85942
771,2019-12-17,BNBUSDT,1,13.4721,13.475,12.1111,12.381,1686074.79
771,2019-12-17,BTCUSDT,1,6891.44,6942.21,6560.0,6623.82,53865.069929
771,2019-12-17,ETHUSDT,1,132.72,132.98,119.11,121.88,563257.36001
772,2019-12-18,BNBUSDT,2,12.3837,13.7348,12.21,13.6158,2322029.57
772,2019-12-18,BTCUSDT,2,6623.84,7440.0,6435.0,7277.83,95636.651251
772,2019-12-18,ETHUSDT,2,121.88,134.87,116.26,132.78,884960.91334
773,2019-12-19,BNBUSDT,3,13.6247,13.7631,12.9624,13.3441,1378005.7
773,2019-12-19,BTCUSDT,3,7277.83,7380.0,7038.31,7150.3,55509.049075
773,2019-12-19,ETHUSDT,3,132.8,134.0,125.69,128.1,420674.8172
774,2019-12-20,BNBUSDT,4,13.3519,13.5291,13.08,13.5,1397599.99
774,2019-12-20,BTCUSDT,4,7151.31,7220.0,7079.5,7187.83,32132.069205
774,2019-12-20,ETHUSDT,4,128.1,129.39,125.84,128.19,213897.4673
775,2019-12-21,BNBUSDT,5,13.4932,13.51,13.26,13.2933,1260784.85
775,2019-12-21,BTCUSDT,5,7188.01,7190.58,7105.0,7132.75,19467.174028
775,2019-12-21,ETHUSDT,5,128.19,128.4,126.5,126.99,135196.11641
776,2019-12-22,BNBUSDT,6,13.2874,13.8309,13.2689,13.7798,1505338.18
776,2019-12-22,BTCUSDT,6,7131.59,7518.54,7122.47,7501.44,39137.45515
776,2019-12-22,ETHUSDT,6,127.0,133.07,126.82,132.09,253140.72413
777,2019-12-23,BNBUSDT,0,13.7768,13.9447,13.2,13.2998,1226252.01
777,2019-12-23,BTCUSDT,0,7500.71,7695.38,7265.84,7317.09,68051.997203
777,2019-12-23,ETHUSDT,0,132.12,135.1,126.0,127.8,421600.75655
778,2019-12-24,BNBUSDT,1,13.2987,13.5916,13.2299,13.3369,1307251.73
778,2019-12-24,BTCUSDT,1,7317.3,7436.68,7157.04,7255.77,43629.494188
778,2019-12-24,ETHUSDT,1,127.8,129.69,126.61,127.75,200637.10098
779,2019-12-25,BNBUSDT,2,13.334,13.3522,12.85,13.0666,923872.82
779,2019-12-25,BTCUSDT,2,7255.77,7271.77,7128.86,7204.63,27492.044323
779,2019-12-25,ETHUSDT,2,127.7,127.84,123.07,125.09,225004.4909
780,2019-12-26,BNBUSDT,3,13.0665,13.5466,13.023,13.1414,1061255.7
780,2019-12-26,BTCUSDT,3,7205.01,7435.0,7157.12,7202.0,36259.761076
780,2019-12-26,ETHUSDT,3,125.09,132.26,124.32,125.58,274986.52097
781,2019-12-27,BNBUSDT,4,13.1349,13.2981,12.8927,13.2888,1109927.01
781,2019-12-27,BTCUSDT,4,7202.0,7275.86,7076.42,7254.74,33642.701861
781,2019-12-27,ETHUSDT,4,125.58,127.1,121.91,126.29,240012.37451
782,2019-12-28,BNBUSDT,5,13.2888,13.72,13.2569,13.6779,1358908.6
782,2019-12-28,BTCUSDT,5,7254.77,7365.01,7238.67,7316.14,26848.982199
782,2019-12-28,ETHUSDT,5,126.28,129.68,125.84,128.11,196893.52277
783,2019-12-29,BNBUSDT,6,13.6788,14.2186,13.575,14.104,1608498.67
783,2019-12-29,BTCUSDT,6,7315.36,7528.45,7288.0,7388.24,31387.106085
783,2019-12-29,ETHUSDT,6,128.11,138.07,127.52,134.36,316347.26666
784,2019-12-30,BNBUSDT,0,14.0984,14.3796,13.78,13.8597,1255190.1
784,2019-12-30,BTCUSDT,0,7388.43,7408.24,7220.0,7246.0,29605.911782
784,2019-12-30,ETHUSDT,0,134.36,136.24,130.3,131.59,320347.21956
785,2019-12-31,BNBUSDT,1,13.8597,14.0564,13.64,13.7161,970355.9
785,2019-12-31,BTCUSDT,1,7246.0,7320.0,7145.01,7195.23,25954.453533
785,2019-12-31,ETHUSDT,1,131.61,133.68,128.17,129.16,264933.98418
786,2020-01-01,BNBUSDT,2,13.7159,13.8692,13.65,13.7184,940625.04
786,2020-01-01,BTCUSDT,2,7195.24,7255.0,7175.15,7200.85,16792.388165
786,2020-01-01,ETHUSDT,2,129.16,133.05,128.68,130.77,144770.52197
787,2020-01-02,BNBUSDT,3,13.7072,13.7302,12.98,13.0105,971190.67
787,2020-01-02,BTCUSDT,3,7200.77,7212.5,6924.74,6965.71,31951.483932
787,2020-01-02,ETHUSDT,3,130.72,130.78,126.38,127.19,213757.05806
788,2020-01-03,BNBUSDT,4,13.0104,13.75,12.9801,13.6474,1458450.49
