timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,symbol,timeframe,sma_20,sma_50,sma_200,rsi,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,stoch_k,stoch_d,adx,obv,atr,returns,volatility,trend,regime,momentum,hist_vol,tr,atr_pct,vol_ratio,bb_width,vol_regime,vol_trend,volume_ma,volume_ratio,dollar_volume,rel_volume,volume_trend,spread,liquidity_ratio,market_impact,liquidity_score,liquidity_regime
2018-11-19,0.51608,0.51695,0.4645,0.4825,245733373.5,1542671999999,120441930.494856,157260,125439873.3,61510322.864019,0,XRPUSDT,1d,0.49576450000000005,0.4814719999999999,0.48427529999999996,48.35083270694254,0.006680393301387699,0.009355874142753143,-0.0026754808413654435,0.5198625308553878,0.4927399999999998,0.4656174691446118,68.02769151969397,64.7652846243309,16.299181881853816,1320886433.5099998,0.04134214285714285,-0.06512177636550343,0.044410623884109414,1,1,0,0.7049967981994735,0.05245,8.568319763138414,0.9228153177965212,0.11008861003932308,1,0.21200253278840542,87971830.185,2.7933188724531024,118566352.71374999,2.3802196960741737,10876581.945000008,10.870466321243523,5943895418.027266,5.510415476848854,1.6908484974126619,1
2018-11-20,0.48235,0.50865,0.4095,0.44285,325286452.6,1542758399999,150503910.824941,221361,166339762.0,76937457.404437,0,XRPUSDT,1d,0.4951980000000001,0.4787769999999999,0.48204005,40.813729896128656,0.0018786247257677746,0.00786042425935607,-0.0059817995335882945,0.5321518436265723,0.48344799999999977,0.4347441563734273,54.573520504697065,63.355258952917325,17.181596903785678,995599980.9099997,0.04354928571428572,-0.08217616580310871,0.048365894513134056,1,1,0,0.7677847729136167,0.09915000000000007,9.833868288198198,1.0588577659509082,0.20148534537974108,1,0.28059083078982194,102489723.53999999,3.1738445706026934,144053105.53391,3.064726237466106,14517893.35499999,22.389070791464395,7469386633.207038,8.429675603030558,2.111328976202203,1
2018-11-21,0.44285,0.46947,0.41933,0.45367,189645261.1,1542844799999,84499550.416396,123793,98537988.7,43929895.894143,0,XRPUSDT,1d,0.49481100000000006,0.4775119999999999,0.47979440000000007,43.40633889253706,-0.0010417195967352133,0.006079995488137813,-0.007121715084873026,0.5330812927016485,0.47865199999999974,0.42422270729835093,38.07438630556289,53.55853277665122,18.00098228129384,1185245242.0099998,0.045131428571428586,0.024432652139550592,0.04855186744324752,1,1,0,0.7707370016556381,0.05014000000000002,9.94807427677135,1.072078708695999,0.22742741157103205,1,0.3086345064091667,110558003.11500001,1.7153462956701122,86036365.603237,1.7625416122633875,8068279.575000018,11.05208631824895,4202066433.590781,4.354096384490663,1.2176114696693048,1
2018-11-22,0.45345,0.45785,0.424,0.42831,91671173.8,1542931199999,40666439.237085,64541,46747693.9,20752044.562891,0,XRPUSDT,1d,0.4930765000000001,0.4754921999999999,0.47761180000000003,39.08486996052231,-0.005340887147451401,0.00379581896101997,-0.00913670610847137,0.5271901143962473,0.46468799999999977,0.40218588560375224,26.212244897959234,39.62005056940631,18.76184013183713,1093574068.2099998,0.043635000000000014,-0.055899662750457324,0.050135630720501395,1,1,0,0.7958784642589004,0.03384999999999999,10.18771450584857,1.098993447559818,0.26900679335918964,1,0.32513703661609306,113356357.96999998,0.808699004111097,39263680.450278,0.8491743499077803,2798354.8549999744,7.903154257430363,2100863384.8974438,2.5280967104365906,0.6201040007272339,1
2018-11-23,0.42766,0.44376,0.39674,0.41447,161040318.2,1543017599999,66739393.24073,104172,80449592.1,33354325.081537,0,XRPUSDT,1d,0.4909435000000001,0.47319359999999994,0.47555965,36.924329609934645,-0.009752361585790847,0.0010861828516578066,-0.010838544437448654,0.4907895629960207,0.4443599999999998,0.3979304370039789,22.05381127245013,28.780147491990665,20.019690010800982,932533750.0099998,0.045086428571428576,-0.032313044290350534,0.05053217480450768,1,1,0,0.8021734064398277,0.047020000000000006,10.878092159005133,1.1731278767167144,0.20897273830237165,1,0.36232137592185776,119992473.42,1.3420868293657346,66746380.68435399,1.4796476395137055,6636115.450000018,11.344608777474848,3571813587.8709135,3.9019802696266805,1.0287677762025438,1
2018-11-24,0.41461,0.42878,0.37001,0.37982,160389596.0,1543103999999,64453203.549571,99431,80044121.2,32214834.559631,0,XRPUSDT,1d,0.4864350000000002,0.4703679999999999,0.4734254,32.134912472448676,-0.015861609517985098,-0.0023033756222707743,-0.013558233895714323,0.47517959108803154,0.42382399999999987,0.3724684089119682,12.39339031237538,20.219815494261496,21.65367744390909,772144154.0099998,0.04822857142857143,-0.08360074311771659,0.052949507735206056,1,1,0,0.8405473770638766,0.05876999999999999,12.6977440441713,1.3659124292213347,0.2423439497906286,1,0.44400168184794886,125477147.23500001,1.2782375080588513,60919176.35272,1.4583845054082847,5484673.8150000125,15.473118845769045,3325613661.13744,4.447282414611678,0.9823109277590891,1
2018-11-25,0.37977,0.39639,0.32802,0.382,322162714.6,1543190399999,115190759.745284,175085,163768057.6,58533387.486879,0,XRPUSDT,1d,0.48042500000000016,0.46821519999999994,0.47136135,32.72613957257666,-0.02029339511137962,-0.005901379520092544,-0.014392015591287076,0.4678213194660492,0.41165399999999985,0.3554866805339505,19.995654519578228,18.147618701467824,23.773868079972978,1094306868.6099997,0.052062857142857154,0.005739560844610692,0.04986588503949441,1,1,0,0.7915963843238311,0.06837000000000004,13.629020194465225,1.459528088543864,0.27288606191631504,1,0.48063460191760576,137738313.70999998,2.338947718485177,123066156.97720002,2.8674314402095735,12261166.474999964,17.897905759162313,6187956871.3642845,6.470105550998021,1.860069059656043,1
2018-11-26,0.38186,0.39999,0.34625,0.36354,267557884.2,1543276799999,99598875.407841,145831,137452353.1,51197570.354598,0,XRPUSDT,1d,0.47084050000000016,0.4658321999999999,0.46945115000000004,30.317554592258478,-0.025006920632000662,-0.009722487742474167,-0.015284432889526495,0.441531144614953,0.39362799999999987,0.3457248553850467,24.19887617506478,18.862640335672708,25.59707579215227,826748984.4099996,0.05377428571428574,-0.048324607329843006,0.04194549404845543,1,1,0,0.6658640752317176,0.05374000000000001,14.791848411257563,1.5784620304146075,0.24339297313683564,2,0.5413862717596807,142858580.35999998,1.8728863434437115,97267993.22206798,2.3423372851253634,5120266.650000006,14.782417340595261,4975573001.965886,5.261728571513963,1.511210158891434,1
2018-11-27,0.3634,0.376,0.34634,0.365,149919921.1,1543363199999,53689154.843102,87519,79699830.4,28545317.651879,0,XRPUSDT,1d,0.46204550000000016,0.4632651999999999,0.46789564999999994,30.751647294535257,-0.028298407343233634,-0.013437671662626062,-0.014860735680607572,0.4176645462382524,0.38096599999999986,0.34426745376174733,32.49055767806414,25.561696124235628,27.290054382033045,976668905.5099996,0.05421214285714288,0.004016064257028162,0.04226062868717156,-1,-1,0,0.670866682532988,0.02966000000000002,14.852641878669285,1.5794375384576382,0.19266048013866088,2,0.5325787436970852,146203518.865,1.025419376112497,54720771.2015,1.3026544726078568,3344938.505000025,8.12602739726028,2765430643.3719373,2.886621891410736,0.8645696964212601,1
2018-11-28,0.36476,0.40319,0.36476,0.39203,157732401.0,1543449599999,60683360.709519,91369,79698836.0,30654322.34263,0,XRPUSDT,1d,0.45680000000000015,0.4614659999999999,0.4664297,38.40234674636545,-0.02839847918430527,-0.016429833166961904,-0.011968646017343366,0.39806804363129006,0.3764779999999999,0.3548879563687098,40.94565723415143,32.5450303624267,27.737094844293853,1134401306.5099998,0.049948571428571446,0.07405479452054786,0.0443580512459687,-1,-1,0,0.7041622334417519,0.03843000000000002,12.741007430189386,1.3547267903235074,0.11469484873639436,1,0.38068858020382024,149514541.19,1.0549636158770466,61835833.16403,1.358104790430974,3311022.324999988,9.802821212662302,3157896141.745795,3.2158388815838452,0.9215792519221195,1
2018-11-29,0.3922,0.395,0.37072,0.38149,106959084.6,1543535999999,40905765.742894,75894,54832156.1,20970280.511507,0,XRPUSDT,1d,0.45065450000000007,0.4597747999999999,0.46468719999999997,36.69966663681493,-0.028994051376776686,-0.01894267680892486,-0.010051374567851826,0.3986487741207605,0.37681199999999987,0.35497522587923924,55.5367394628801,42.99098479169847,28.1522038449646,1027442221.9099997,0.04714000000000002,-0.026885697523148733,0.044061396442663665,-1,-1,0,0.6994529844330846,0.024280000000000024,12.356811449841418,1.312782327589151,0.11590275320722607,1,0.3546990748144907,151762657.835,0.7047786730006301,40803821.184053995,0.9159614370574439,2248116.6450000107,6.364518073868259,2268966580.398811,2.1179179876447995,0.662335829257046,1
2018-11-30,0.38148,0.38331,0.355,0.36466,82213339.6,1543622399999,30275595.929295,56516,40984650.5,15099474.750697,0,XRPUSDT,1d,0.4434095000000001,0.45940499999999984,0.4628758,34.09977637450948,-0.03047281532954743,-0.021248704513049374,-0.009224110816498057,0.3962643232089163,0.37334399999999984,0.3504236767910834,55.66385783175904,50.715418176263434,28.851232412887924,945228882.3099997,0.04688642857142859,-0.044116490602637004,0.044233270240813076,-1,-1,0,0.7021813963938333,0.028310000000000002,12.85757378693265,1.364426289014987,0.12278393764954824,1,0.37940207647053903,154214406.09,0.5331106326864173,29979916.418535996,0.7030533889381603,2451748.254999995,7.763396040146987,1753457068.6004164,2.0343915490283546,0.5121464630359529,1
2018-12-01,0.36492,0.379,0.35617,0.37205,58583664.8,1543708799999,21666243.082642,49368,30183965.9,11172502.575936,0,XRPUSDT,1d,0.4365025000000001,0.4584317999999999,0.46129105000000004,36.23584172340426,-0.03069460685574049,-0.023137884981587597,-0.007556721874152895,0.39597919889556055,0.3750459999999999,0.3541128011044392,49.56288485697427,53.58782738387105,29.500330368816726,1003812547.1099997,0.04597357142857145,0.020265452750507285,0.044816406370192866,-1,-1,0,0.7114383954668475,0.022830000000000017,12.356826079444012,1.3096897003800876,0.11163003415880011,1,0.3506719300974819,155725477.74,0.3761983308717894,21796052.48884,0.5003947844832051,1511071.650000006,6.136272006450751,1274290053.6022243,1.5193601569746584,0.3887603826233679,1
2018-12-02,0.372,0.3799,0.366,0.36963,43193884.2,1543795199999,16049727.054353,36328,21499996.7,7995425.393843,0,XRPUSDT,1d,0.42875900000000017,0.45737039999999995,0.45960995000000004,35.82631206221465,-0.030711627489017235,-0.024652633483073526,-0.006058994005943709,0.3954012991124542,0.37597199999999986,0.3565427008875455,35.97184988037852,47.0661975230372,30.060033813923297,960618662.9099996,0.044350000000000014,-0.00650450208305331,0.043734787403805216,-1,-1,0,0.6942682266764928,0.013900000000000023,11.998484971457948,1.270009367958535,0.10335503235589003,1,0.340779484852348,155327786.125,0.27808214664979347,15965755.416846002,0.3689365685411368,-397691.61500000954,3.7605172740307937,973931999.9999998,1.0226107353612677,0.3342314921760925,1
